Zaman(s);Hata_e(t);Kontrol_u(t);Araba_X;Araba_Z;Referans_X;Referans_Z
2,079998;-0,1334588;0,3163421;35,34114;-0,1460709;35,47378;-0,1312828
2,099998;-0,1320004;0,1384333;35,33204;-0,05126096;35,46322;-0,03663254
2,119998;-0,1305302;0,164817;35,32296;0,04341036;35,45268;0,05787659
2,139998;-0,1290521;0,1876001;35,31389;0,1380585;35,44215;0,152359
2,159998;-0,1271524;0,628211;35,30482;0,2326944;35,43112;0,2474518
2,179998;-0,1254977;0,3997533;35,29544;0,327269;35,42009;0,3418388
2,199998;-0,1235581;0,7039923;35,28633;0,421916;35,40905;0,4362602
2,219998;-0,1218758;0,463509;35,27701;0,5161745;35,39806;0,530323
2,239998;-0,1201474;0,5269423;35,26768;0,6108429;35,38702;0,6247902
2,259998;-0,1184726;0,4900757;35,2583;0,7055863;35,37597;0,7193375
2,279998;-0,1167941;0,5105261;35,24891;0,8003513;35,36492;0,8139076
2,299998;-0,1151044;0,5386586;35,23954;0,8951072;35,35387;0,9084702
2,319998;-0,1132886;0,6829178;35,22998;0,989808;35,34243;1,003571
2,339998;-0,1114476;0,7265483;35,22025;1,084531;35,33087;1,098068
2,359998;-0,1098337;0,5155787;35,21029;1,179189;35,31931;1,192532
2,379998;-0,1085427;0,2055579;35,2;1,273829;35,30774;1,287018
2,399998;-0,1073776;0,09131633;35,1896;1,368431;35,29618;1,381474
2,419998;-0,1063439;-0,02976783;35,17906;1,463091;35,28461;1,476009
2,439998;-0,1053214;-0,03065854;35,16851;1,55768;35,27305;1,570473
2,459998;-0,104303;-0,02460189;35,15796;1,652258;35,26149;1,664928
2,479998;-0,1030455;0,2270399;35,14741;1,746811;35,24962;1,759899
2,499998;-0,1014955;0,5349897;35,13687;1,84135;35,23755;1,85424
2,519998;-0,09993051;0,5657048;35,12635;1,935877;35,22547;1,94857
2,539998;-0,09833074;0,616467;35,11585;2,030406;35,21339;2,042896
2,559998;-0,09710729;0,2523725;35,10499;2,124883;35,20131;2,137215
2,579998;-0,09563085;0,5201364;35,09436;2,219511;35,18922;2,231659
2,599998;-0,0941578;0,5314695;35,08376;2,313895;35,17716;2,325855
2,619998;-0,09269219;0,5386899;35,07314;2,408432;35,16508;2,420204
2,639998;-0,09102264;0,7593226;35,06252;2,502935;35,15273;2,515015
2,659998;-0,08946401;0,6639922;35,05145;2,597353;35,14012;2,609226
2,679998;-0,08794024;0,6443686;35,04036;2,691604;35,12752;2,703278
2,699998;-0,08675877;0,3138811;35,02888;2,786174;35,11488;2,797691
2,719998;-0,08590765;-0,007951558;35,01707;2,880754;35,10222;2,892155
2,739998;-0,08521491;-0,1594087;35,00511;2,975336;35,08957;2,986645
2,759998;-0,08452985;-0,1602472;34,99315;3,069763;35,07693;3,080982
2,779998;-0,08385272;-0,1613958;34,98118;3,164268;35,06429;3,1754
2,799998;-0,08309001;-0,06819136;34,96922;3,258673;35,0515;3,270199
2,819998;-0,08184225;0,4293416;34,95726;3,353056;35,03831;3,36441
2,839998;-0,08057866;0,4578025;34,94531;3,447437;35,02511;3,458614
2,859998;-0,07931501;0,4705061;34,93336;3,541825;35,01191;3,552826
2,879997;-0,07805917;0,4752413;34,92141;3,636208;34,99872;3,647034
2,899997;-0,07680374;0,4873933;34,90946;3,730595;34,98552;3,741249
2,919997;-0,07555519;0,493002;34,8975;3,824983;34,97233;3,835461
2,939997;-0,07430771;0,5044039;34,88554;3,919371;34,95913;3,92968
2,959997;-0,07306693;0,5101137;34,87357;4,013757;34,94593;4,023891
2,979997;-0,07127435;1;34,8616;4,108142;34,93213;4,118469
2,999997;-0,06979412;0,7822886;34,84928;4,202521;34,91834;4,212635
3,019997;-0,0687917;0,3144994;34,83647;4,29689;34,90454;4,306858
3,039997;-0,0682831;-0,1742319;34,82318;4,391135;34,89075;4,401031
3,059997;-0,06802458;-0,421718;34,80965;4,485373;34,87695;4,495232
3,079997;-0,06779273;-0,44608;34,79609;4,579568;34,86316;4,58939
3,099997;-0,06757727;-0,4603167;34,78251;4,673792;34,84937;4,683586
3,119997;-0,0673613;-0,4576354;34,76893;4,767966;34,83558;4,777729
3,139997;-0,06666949;0,02510667;34,75536;4,862121;34,82126;4,872204
3,159997;-0,0658323;0,1788692;34,7418;4,956271;34,80687;4,966228
3,179997;-0,06501423;0,1679318;34,72819;5,050648;34,79245;5,060482
3,199997;-0,06419598;0,1762931;34,71463;5,144668;34,77808;5,154377
3,219997;-0,06338561;0,1765141;34,70105;5,238742;34,76371;5,248329
3,239997;-0,06257506;0,1847909;34,68748;5,332829;34,74933;5,342293
3,259997;-0,06176828;0,1891036;34,6739;5,426927;34,73495;5,436268
3,279997;-0,06095429;0,2044445;34,66032;5,521034;34,72057;5,530254
3,299997;-0,05968181;0,675667;34,64674;5,615149;34,70568;5,624573
3,319997;-0,0584303;0,6672012;34,63297;5,709222;34,69067;5,718449
3,339997;-0,05718277;0,6757092;34,61918;5,803339;34,67565;5,81237
3,359997;-0,05622434;0,396181;34,60508;5,897586;34,6606;5,906464
3,379997;-0,05558328;0,08523028;34,59067;5,99181;34,64555;6,000587
3,399997;-0,05510048;-0,06820325;34,57609;6,086032;34,6305;6,094734
3,419997;-0,05461727;-0,06296512;34,56152;6,180203;34,61545;6,188828
3,439997;-0,05412636;-0,05034834;34,54698;6,274257;34,60043;6,282803
3,459997;-0,05331919;0,2739745;34,53245;6,368276;34,58504;6,377068
3,479997;-0,05214729;0,6504256;34,51792;6,462276;34,56935;6,470875
3,499997;-0,05125828;0,3764321;34,50312;6,556185;34,55368;6,56464
3,519997;-0,05015546;0,6012622;34,48852;6,650197;34,53799;6,658466
3,539997;-0,04921521;0,4481004;34,47376;6,744176;34,5223;6,752289
3,559997;-0,04815546;0,5781903;34,45913;6,838147;34,50663;6,846085
3,579997;-0,04706137;0,6234784;34,44459;6,931769;34,491;6,939529
3,599997;-0,0462758;0,3228166;34,42968;7,025731;34,47532;7,03336
3,619997;-0,0452344;0,5890501;34,41484;7,119782;34,4594;7,127567
3,639997;-0,0436161;1;34,40007;7,213721;34,44303;7,22123
3,659997;-0,04242671;0,7651216;34,38483;7,307782;34,42663;7,315083
3,679997;-0,04179581;0,2129424;34,36907;7,401692;34,41024;7,408886
3,699997;-0,04165699;-0,2777469;34,35282;7,495481;34,39385;7,502655
3,719997;-0,04176045;-0,521067;34,33633;7,58925;34,37747;7,596436
3,739997;-0,04186539;-0,5235879;34,31984;7,682999;34,36108;7,690205
3,759997;-0,04199333;-0,5478784;34,30333;7,776741;34,3447;7,78397
3,779997;-0,04194156;-0,3676415;34,28691;7,87047;34,32817;7,878002
3,799997;-0,04133734;0,1908391;34,27042;7,96418;34,31108;7,971607
3,819997;-0,04070479;0,2255028;34,25395;8,057856;34,29399;8,065166
3,839997;-0,04007291;0,2311586;34,23748;8,151558;34,27691;8,158756
3,859997;-0,03944065;0,23785;34,22102;8,245251;34,25982;8,252335
3,879997;-0,03880803;0,244545;34,20455;8,338938;34,24273;8,345905
3,899997;-0,03817284;0,2534562;34,18809;8,432614;34,22564;8,439472
3,919997;-0,03753232;0,265196;34,17163;8,526288;34,20856;8,533028
3,939996;-0,03686697;0,2966824;34,15518;8,619959;34,19139;8,626873
3,959996;-0,03544572;1;34,13874;8,713628;34,17355;8,720276
3,979996;-0,034553;0,5471952;34,12177;8,807249;34,1557;8,813732
3,999996;-0,03388456;0,3295947;34,10456;8,900879;34,13785;8,907234
4,019997;-0,03347288;0,07695321;34,08715;8,994275;34,12003;9,000553
4,039997;-0,03310811;0,03368832;34,06973;9,087432;34,10225;9,093643
4,059997;-0,03273867;0,04205048;34,05226;9,180857;34,08442;9,186996
4,079997;-0,03235423;0,06089661;34,03477;9,274461;34,06656;9,280529
4,099997;-0,03196585;0,06872553;34,01732;9,367909;34,04872;9,373905
4,119997;-0,0310555;0,5997983;33,99979;9,461368;34,03024;9,467457
4,139997;-0,02975567;1;33,98244;9,554826;34,01162;9,560658
4,159997;-0,02908649;0,3783186;33,96443;9,648341;33,99295;9,654041
4,179996;-0,02877171;0,02706261;33,94606;9,741812;33,97428;9,747452
4,199996;-0,02849861;-0,01189245;33,92767;9,83526;33,95561;9,840843
4,219996;-0,02827357;-0,05769458;33,90927;9,928437;33,937;9,933979
4,239996;-0,02806329;-0,07034574;33,89082;10,02184;33,91833;10,02734
4,259996;-0,02785336;-0,06860407;33,87237;10,1152;33,89968;10,12066
4,279996;-0,02718313;0,3983915;33,85392;10,20853;33,88053;10,21409
4,299996;-0,02611949;0,8024448;33,83549;10,30185;33,86105;10,3072
4,319996;-0,02530811;0,5583079;33,8168;10,39516;33,84157;10,40034
4,339996;-0,02466133;0,4001625;33,79795;10,48846;33,82209;10,49351
4,359996;-0,02414342;0,2764782;33,77898;10,58168;33,80261;10,58662
4,379996;-0,02373473;0,1713414;33,75989;10,67497;33,78312;10,67983
4,399996;-0,02334489;0,1563955;33,74078;10,76821;33,76363;10,77299
4,419996;-0,02296229;0,1529776;33,72167;10,86147;33,74414;10,86617
4,439996;-0,02214955;0,5912365;33,70255;10,95468;33,72419;10,95942
4,459996;-0,02093519;1;33,68339;11,04784;33,70384;11,05232
4,479996;-0,02002162;0,7133595;33,66391;11,14106;33,68346;11,14535
4,499996;-0,0196273;0,1980435;33,64392;11,23415;33,6631;11,23835
4,519996;-0,01968542;-0,2549762;33,6235;11,32713;33,64273;11,33134
4,539996;-0,01995475;-0,4688712;33,60282;11,42027;33,62231;11,42454
4,559996;-0,0202286;-0,4761415;33,5822;11,51315;33,60196;11,51748
4,579996;-0,02050927;-0,4857543;33,56158;11,60598;33,58162;11,61036
4,599996;-0,02052447;-0,2204532;33,54097;11,69881;33,56097;11,7034
4,619996;-0,0198478;0,4781933;33,52034;11,79165;33,53968;11,7961
4,639996;-0,01919428;0,4615852;33,49969;11,8845;33,51839;11,8888
4,659996;-0,01854073;0,4681392;33,47903;11,97734;33,4971;11,98149
4,679996;-0,0178946;0,4671835;33,45838;12,07017;33,47582;12,07417
4,699996;-0,01723644;0,4857959;33,43774;12,16299;33,45454;12,16684
4,719996;-0,01658328;0,4873319;33,41709;12,25581;33,43325;12,25952
4,739996;-0,01592181;0,5022522;33,39645;12,34863;33,41197;12,3522
4,759996;-0,01523185;0,5376344;33,37582;12,44146;33,39063;12,44502
4,779996;-0,01354561;1;33,35519;12,53428;33,36835;12,53746
4,799996;-0,01228548;1;33,33414;12,62699;33,34609;12,62987
4,819996;-0,01150044;0,6700431;33,31262;12,71969;33,3238;12,72238
4,839996;-0,01163412;-0,2500195;33,29016;12,81233;33,30147;12,81506
4,859996;-0,01235208;-0,8414804;33,26715;12,90478;33,27916;12,90767
4,879996;-0,01295206;-0,7295021;33,24425;12,99726;33,25684;13,00029
4,899996;-0,01389433;-1;33,22105;13,08953;33,23456;13,09279
4,919996;-0,01420769;-0,4554298;33,19848;13,18185;33,2123;13,18518
4,939996;-0,01299514;1;33,17648;13,27424;33,18908;13,27742
4,959996;-0,01138647;1;33,15473;13,3669;33,16577;13,36969
4,979996;-0,01017075;1;33,13259;13,45952;33,14245;13,46201
4,999996;-0,009521248;0,5542931;33,10989;13,55201;33,11913;13,55434
5,019996;-0,009753927;-0,3302182;33,08635;13,64428;33,0958;13,64667
5,039996;-0,01037517;-0,7249963;33,06245;13,73634;33,07251;13,73888
5,059996;-0,01103203;-0,7671805;33,03851;13,8284;33,04921;13,8311
5,079996;-0,01153648;-0,6198168;33,01473;13,92048;33,02592;13,92331
5,099996;-0,01099269;0,4338698;32,9913;14,01262;33,00194;14,0154
5,119996;-0,01020022;0,6904671;32,96803;14,10479;32,9779;14,10737
5,139996;-0,00966797;0,4355676;32,94451;14,19687;32,95386;14,19932
5,159996;-0,008671035;0,9102252;32,9214;14,28921;32,92979;14,2914
5,179996;-0,008421871;0,1649456;32,89765;14,38106;32,9058;14,38319
5,199996;-0,008209302;0,1304759;32,87379;14,47319;32,88173;14,47527
5,219995;-0,008067503;0,06112448;32,84985;14,56533;32,85765;14,56737
5,239995;-0,007929632;0,05857487;32,82591;14,65747;32,83358;14,65947
5,259995;-0,007289237;0,5675026;32,80198;14,74956;32,80902;14,75146
5,279995;-0,006399462;0,8257802;32,77811;14,84164;32,78429;14,8433
5,299995;-0,006016624;0,3226722;32,75375;14,93361;32,75956;14,93517
5,319995;-0,005645082;0,3150916;32,72937;15,02561;32,73482;15,02707
5,339995;-0,005175003;0,4183287;32,7051;15,11756;32,7101;15,1189
5,359995;-0,004732192;0,3954891;32,68084;15,20939;32,68541;15,21062
5,379995;-0,004282768;0,4065971;32,65656;15,30133;32,66069;15,30244
5,399995;-0,003894993;0,3488255;32,63219;15,39331;32,63596;15,39432
5,419995;-0,003130936;0,7327477;32,60789;15,48509;32,61091;15,48593
5,439995;-0,002299859;0,8080781;32,58329;15,57701;32,58551;15,57763
5,459995;-0,00164618;0,6372182;32,5585;15,66898;32,56009;15,66941
5,479995;-0,001531675;0,09918789;32,53316;15,76088;32,53464;15,76128
5,499995;-0,001599008;-0,08332251;32,50766;15,85267;32,5092;15,85309
5,519995;-0,001797076;-0,2160393;32,48206;15,94436;32,4838;15,94484
5,539995;-0,002026332;-0,2495193;32,45646;16,03593;32,45841;16,03647
5,559995;-0,002268921;-0,2652783;32,43081;16,12763;32,43299;16,12824
5,579995;-0,002256818;-0,01046564;32,40517;16,21927;32,40734;16,21989
5,599995;-0,001811958;0,4267409;32,37955;16,31088;32,38129;16,31138
5,619995;-0,001352938;0,4454907;32,35394;16,4025;32,35524;16,40287
5,639995;-0,0009012595;0,4426661;32,32832;16,49412;32,32918;16,49437
5,659995;-0,0004480105;0,4487692;32,3027;16,58574;32,30313;16,58587
5,679995;-3,667088E-06;0,4443069;32,27707;16,67736;32,27707;16,67736
5,699995;0,0004406758;0,4487498;32,25144;16,76899;32,25101;16,76887
5,719995;0,0008766304;0,4447211;32,2258;16,86061;32,22496;16,86037
5,739995;0,001445696;0,5835225;32,20016;16,95223;32,19877;16,95183
5,759995;0,002548216;1;32,17451;17,04383;32,17207;17,04311
5,779995;0,00327446;0,7589884;32,14848;17,13543;32,14534;17,13451
5,799995;0,003477249;0,2375615;32,12194;17,22687;32,11861;17,22589
5,819995;0,003191681;-0,2536505;32,09494;17,31815;32,09188;17,31725
5,839995;0,002662423;-0,502634;32,06771;17,40938;32,06515;17,40864
5,859995;0,00210701;-0,5343432;32,04045;17,50057;32,03843;17,49997
5,879995;0,001494981;-0,5970796;32,01309;17,59194;32,01165;17,59152
5,899995;0,0009298954;-0,5557868;31,98585;17,68296;31,98496;17,6827
5,919995;0,001229142;0,3115379;31,95878;17,77418;31,9576;17,77383
5,939995;0,001519987;0,3060453;31,93166;17,86551;31,9302;17,86507
5,959995;0,001800602;0,2986206;31,90453;17,95685;31,9028;17,95633
5,979995;0,002082491;0,3027142;31,87742;18,04809;31,87543;18,0475
5,999995;0,002364926;0,3060843;31,85034;18,1393;31,84807;18,13862
6,019995;0,002661073;0,3227582;31,82327;18,23048;31,82072;18,22971
6,039995;0,002965244;0,333823;31,79627;18,32146;31,79343;18,32061
6,059995;0,003270519;0,3379807;31,76918;18,41275;31,76605;18,4118
6,079995;0,004151396;0,9223909;31,74211;18,50396;31,73814;18,50274
6,099995;0,00481385;0,7105936;31,71473;18,59511;31,71013;18,59369
6,119995;0,005117312;0,3546349;31,68699;18,6862;31,6821;18,6847
6,139995;0,005056448;-0,01029933;31,65892;18,77713;31,65409;18,77564
6,159995;0,00479758;-0,2108929;31,63065;18,86804;31,62607;18,86663
6,179995;0,004510383;-0,2420929;31,60237;18,95889;31,59806;18,95757
6,199995;0,004211691;-0,2565751;31,57406;19,04979;31,57004;19,04855
6,219995;0,003904701;-0,2679431;31,54576;19,14063;31,54203;19,13948
6,239995;0,004063318;0,19925;31,51747;19,23145;31,51359;19,23023
6,259995;0,00443561;0,4166487;31,48919;19,32228;31,48495;19,32095
6,279994;0,004814402;0,4269359;31,46091;19,41311;31,45631;19,41166
6,299994;0,005185438;0,4228907;31,43262;19,50394;31,42768;19,50238
6,319994;0,005556379;0,4265041;31,40433;19,59477;31,39903;19,5931
6,339994;0,005945498;0,4485748;31,37605;19,68564;31,37038;19,68386
6,359994;0,006307349;0,4249241;31,34776;19,77645;31,34175;19,77454
6,379994;0,006690427;0,449983;31,31948;19,86732;31,3131;19,86531
6,399994;0,007414314;0,7980302;31,29119;19,95817;31,28414;19,95589
6,419994;0,008206876;0,8746311;31,26266;20,04895;31,25486;20,04642
6,439994;0,008679777;0,5596994;31,23383;20,13964;31,22557;20,13697
6,459994;0,008630938;0,03746987;31,20448;20,23024;31,19626;20,22758
6,479994;0,008276847;-0,2713224;31,17485;20,32069;31,16697;20,31815
6,499994;0,00785038;-0,3479639;31,14515;20,41114;31,13768;20,40873
6,519994;0,00741307;-0,363179;31,11545;20,50153;31,1084;20,49924
6,539994;0,006976351;-0,3669562;31,08577;20,59189;31,07913;20,58974
6,559994;0,006771039;-0,1376011;31,0561;20,68222;31,04967;20,68009
6,579994;0,007012307;0,3113907;31,02644;20,77254;31,01978;20,77034
6,599994;0,007211965;0,271778;30,99676;20,86282;30,98991;20,86056
6,619994;0,007424267;0,2865452;30,96711;20,95301;30,96007;20,95067
6,639994;0,007632958;0,2850204;30,9374;21,04339;30,93016;21,04099
6,659994;0,007839834;0,2852745;30,9077;21,13376;30,90025;21,1313
6,679994;0,008044898;0,2855123;30,87798;21,22414;30,87035;21,22161
6,699994;0,00824513;0,2826839;30,84826;21,31453;30,84044;21,31194
6,719994;0,008558882;0,3993413;30,81854;21,40491;30,81044;21,40216
6,739994;0,009416588;0,9518715;30,78882;21,49529;30,7799;21,49226
6,759994;0,009949783;0,6326933;30,75878;21,58559;30,74936;21,5824
6,779994;0,01014279;0,2944343;30,72841;21,67583;30,7188;21,67258
6,799994;0,0100626;0,020441;30,69779;21,76593;30,68826;21,7627
6,819994;0,009829754;-0,1345527;30,66701;21,85603;30,6577;21,85288
6,839994;0,009573385;-0,1606351;30,63623;21,94608;30,62716;21,943
6,859994;0,009307988;-0,1723174;30,60542;22,03616;30,59661;22,03317
6,879994;0,009039526;-0,178067;30,57463;22,12618;30,56609;22,12322
6,899994;0,00942255;0,4772497;30,54384;22,21619;30,53494;22,21311
6,919994;0,009822483;0,4981582;30,51307;22,3062;30,50379;22,30299
6,939994;0,01021701;0,4966943;30,48229;22,39622;30,47264;22,39287
6,959994;0,01060848;0,4975542;30,45151;22,48623;30,44148;22,48275
6,979994;0,01099328;0,4947397;30,42072;22,57625;30,41033;22,57265
6,999994;0,0113184;0,4382986;30,3898;22,66643;30,37911;22,66272
7,019994;0,01164045;0,4384569;30,359;22,7563;30,348;22,75249
7,039994;0,01197041;0,4496681;30,32817;22,84624;30,31686;22,84232
7,059994;0,01284589;1;30,29735;22,9362;30,28524;22,93191
7,079994;0,01345637;0,7450421;30,26616;23,02604;30,25348;23,02154
7,099994;0,01373632;0,4173171;30,23465;23,11582;30,2217;23,11123
7,119994;0,01349986;-0,1014652;30,2026;23,20558;30,18987;23,20107
7,139994;0,01300936;-0,36041;30,17029;23,29528;30,15803;23,29094
7,159994;0,0124978;-0,3865772;30,13806;23,38471;30,12628;23,38054
7,179994;0,01197713;-0,4008969;30,10576;23,47433;30,09447;23,47033
7,199994;0,01145107;-0,4115508;30,07348;23,56384;30,06269;23,56002
7,219994;0,01135882;0,02133883;30,04122;23,65334;30,03054;23,64947
